"Date","Latitude","Longitude","Matrix","Subregion","chlorpyrifos","malathion","phorate","diazinon","dichlorvos","diazoxon"
1999-07-20,38.116001,-122.040000915527,"water","NW Suisun",8.5e-06,NA,NA,0.0049,NA,NA
1999-07-20,38.11708,-122.0397,"water","NW Suisun",8.5e-06,NA,NA,0.00034,NA,NA
1999-07-20,38.434929,-121.525161743164,"water","Sacramento River",0,NA,NA,0,NA,NA
1999-07-20,38.459202,-121.50309753418,"water","Sacramento River",0,NA,NA,0,NA,NA
1999-07-21,38.020542,-121.806266784668,"water","Confluence",0,NA,NA,0.0058,NA,NA
1999-07-21,38.021,-121.805,"water","Confluence",0,NA,NA,0.0056,NA,NA
1999-07-21,38.05944,-121.8097,"water","Confluence",0,NA,NA,0.00671,NA,NA
1999-07-21,38.0597,-121.811264038086,"water","Confluence",0,NA,NA,0.00671,NA,NA
1999-08-04,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
1999-08-05,38.45602,-121.5013,"water","Sacramento River",0,NA,0,0,NA,NA
1999-08-18,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
1999-08-18,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
1999-09-14,38.45602,-121.5013,"water","Sacramento River",0,NA,0,0,NA,NA
1999-09-22,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
1999-09-22,38.434929,-121.525161743164,"water","Sacramento River",0,NA,NA,0,NA,NA
1999-09-22,38.459202,-121.50309753418,"water","Sacramento River",0,NA,NA,NA,NA,NA
1999-10-06,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
1999-10-08,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
1999-10-19,38.434929,-121.525161743164,"water","Sacramento River",NA,NA,NA,0,NA,NA
1999-10-19,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,0,NA,NA
1999-11-03,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
1999-11-08,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
1999-11-16,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
1999-12-06,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
1999-12-08,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
1999-12-09,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
1999-12-10,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
1999-12-13,38.459202,-121.50309753418,"water","Sacramento River",0,NA,NA,NA,NA,NA
1999-12-14,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
1999-12-14,38.459202,-121.50309753418,"water","Sacramento River",NA,0,0,0,0,NA
2000-01-03,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-01-05,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-01-06,37.67555,-121.2655,"water","South Delta",NA,0,0,0,NA,NA
2000-01-07,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-01-10,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-01-12,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-01-14,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-01-17,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-01-19,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-01-21,37.67555,-121.2655,"water","South Delta",0,0,NA,0.1,NA,NA
2000-01-24,37.67555,-121.2655,"water","South Delta",0,0,0,0.045,NA,NA
2000-01-25,37.67555,-121.2655,"water","South Delta",NA,NA,0,NA,NA,NA
2000-01-26,37.67555,-121.2655,"water","South Delta",0,0,0,0.051,NA,NA
2000-01-27,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2000-01-28,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-01-29,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2000-01-31,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-02-01,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-02,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-02-02,38.58056,-121.5086,"water","Sacramento River",NA,0,0,NA,NA,NA
2000-02-03,38.58056,-121.5086,"water","Sacramento River",NA,0,0,NA,NA,NA
2000-02-04,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-02-04,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-05,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-07,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-02-09,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-02-11,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-02-11,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-12,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2000-02-12,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-13,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2000-02-13,38.58056,-121.5086,"water","Sacramento River",NA,0,0,NA,NA,NA
2000-02-14,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-02-14,38.58056,-121.5086,"water","Sacramento River",NA,0,0,NA,NA,NA
2000-02-15,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2000-02-15,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-16,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-02-16,38.19,-121.6593,"water","Sacramento River",0,0,0,0,NA,NA
2000-02-16,38.58056,-121.5086,"water","Sacramento River",NA,0,0,NA,NA,NA
2000-02-17,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2000-02-18,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-02-21,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-02-22,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2000-02-22,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-23,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-02-23,38.58056,-121.5086,"water","Sacramento River",0,NA,0,NA,NA,NA
2000-02-24,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2000-02-24,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-24,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-25,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-02-25,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2000-02-26,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2000-02-28,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-03-01,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-03-03,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-03-09,37.67555,-121.2655,"water","South Delta",NA,0,0,0,NA,NA
2000-03-21,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2000-04-19,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2000-04-19,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2000-04-24,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2000-04-26,37.67555,-121.2655,"water","South Delta",0,NA,0,NA,NA,NA
2000-05-17,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2000-05-30,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2000-06-27,38.45602,-121.5013,"water","Sacramento River",NA,0,0,0,NA,NA
2000-07-12,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2000-07-18,38.116001,-122.040000915527,"water","NW Suisun",0.0001155,NA,NA,0,NA,NA
2000-07-18,38.11708,-122.0397,"water","NW Suisun",0.0001155,NA,NA,0.0012,NA,NA
2000-07-18,38.45602,-121.5013,"water","Sacramento River",NA,0,0,0,NA,NA
2000-07-19,38.020542,-121.806266784668,"water","Confluence",0.00035,NA,NA,0.0012,NA,NA
2000-07-19,38.05944,-121.8097,"water","Confluence",0,NA,NA,0.0013,NA,NA
2000-07-19,38.0597,-121.811264038086,"water","Confluence",4.4e-05,NA,NA,0.0013,NA,NA
2000-08-09,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2000-08-29,38.45602,-121.5013,"water","Sacramento River",0,NA,0,0,NA,NA
2000-09-07,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2000-09-20,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2000-09-20,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2000-09-22,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2000-10-18,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-10-24,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2000-11-17,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2000-11-29,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2000-12-04,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-12-06,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-12-08,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2000-12-13,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2000-12-20,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2000-12-20,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2000-12-20,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-01-02,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-01-04,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-01-08,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-01-09,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2001-01-10,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-01-11,37.67555,-121.2655,"water","South Delta",NA,NA,0,NA,NA,NA
2001-01-11,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0.047,0,NA
2001-01-12,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-01-15,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-01-17,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-01-18,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2001-01-19,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-01-19,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2001-01-22,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-01-24,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-01-25,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-01-26,37.67555,-121.2655,"water","South Delta",0.0048,0,0,0.01,NA,NA
2001-01-26,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-01-27,37.67555,-121.2655,"water","South Delta",0,0,0,0.2,NA,NA
2001-01-27,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-01-28,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2001-01-29,37.67555,-121.2655,"water","South Delta",0,0,0,0.131,NA,NA
2001-01-30,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2001-01-31,37.67555,-121.2655,"water","South Delta",0,0,NA,0.054,NA,NA
2001-01-31,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-02-01,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2001-02-02,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-02-05,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-02-07,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-02-08,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2001-02-09,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-02-10,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-02-11,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-02-12,37.67555,-121.2655,"water","South Delta",0,0,0,0.044,NA,NA
2001-02-12,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-02-13,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2001-02-13,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-02-14,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-02-14,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-02-15,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2001-02-16,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-02-16,38.58056,-121.5086,"water","Sacramento River",0,0,0,NA,NA,NA
2001-02-19,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-02-21,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-02-21,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-02-21,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-02-22,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2001-02-23,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-02-25,37.67555,-121.2655,"water","South Delta",0,0,0,0.01,NA,NA
2001-02-26,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-02-27,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2001-02-27,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2001-02-28,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-03-02,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-03-05,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-03-07,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-03-08,37.67555,-121.2655,"water","South Delta",NA,NA,0,NA,NA,NA
2001-03-09,37.67555,-121.2655,"water","South Delta",0,0,NA,0,NA,NA
2001-03-14,38.55907,-121.4186,"water","Sacramento River",0,0,0,0,NA,NA
2001-03-20,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-03-20,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2001-03-20,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-03-27,37.68132,-121.4388,"water","South Delta",0,0,0,0,NA,NA
2001-03-28,38.55907,-121.4186,"water","Sacramento River",0,0,0,0,NA,NA
2001-03-28,38.59372,-121.5072,"water","Sacramento River",0,0,0,0,NA,NA
2001-04-04,37.67555,-121.2655,"water","South Delta",0,NA,0,NA,NA,NA
2001-04-04,38.59372,-121.5072,"water","Sacramento River",0,0,0,0,NA,NA
2001-04-11,37.67555,-121.2655,"water","South Delta",0,0,0,0.005,NA,NA
2001-04-12,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2001-04-18,37.67555,-121.2655,"water","South Delta",0,0,0,0.016,NA,NA
2001-04-18,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-04-18,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-04-18,38.55907,-121.4186,"water","Sacramento River",0,0,0,0,NA,NA
2001-04-18,38.59372,-121.5072,"water","Sacramento River",0,0,0,0,NA,NA
2001-04-25,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-05-02,37.67555,-121.2655,"water","South Delta",0.006,0,0,0.01,NA,NA
2001-05-07,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2001-05-09,37.67555,-121.2655,"water","South Delta",0.005,0,0,0.024,NA,NA
2001-05-16,37.67555,-121.2655,"water","South Delta",0.007,0,0,0.008,NA,NA
2001-05-16,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-05-16,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-05-17,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2001-05-23,37.67555,-121.2655,"water","South Delta",0.007,0,0,0.021,NA,NA
2001-05-23,38.59372,-121.5072,"water","Sacramento River",0,0,0,0,NA,NA
2001-05-30,37.67555,-121.2655,"water","South Delta",0,0,0,0.005,NA,NA
2001-06-06,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-06-11,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2001-06-12,37.67555,-121.2655,"water","South Delta",0.003,0,0,0,NA,NA
2001-06-19,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-06-19,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-06-20,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-06-20,38.59372,-121.5072,"water","Sacramento River",0,0,0,0,NA,NA
2001-06-21,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2001-06-26,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-07-03,37.67555,-121.2655,"water","South Delta",0,0,0,0.01,NA,NA
2001-07-10,37.67555,-121.2655,"water","South Delta",0.006,0,0,0,NA,NA
2001-07-17,37.67555,-121.2655,"water","South Delta",0.007,0,0,0,NA,NA
2001-07-18,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-07-18,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-07-24,37.67555,-121.2655,"water","South Delta",0.006,0,0,0.005,NA,NA
2001-07-25,38.59372,-121.5072,"water","Sacramento River",0,0,0,0,NA,NA
2001-07-31,37.67555,-121.2655,"water","South Delta",0,0,0,0.007,NA,NA
2001-07-31,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2001-08-01,37.67555,-121.2655,"water","South Delta",NA,NA,0,NA,NA,NA
2001-08-02,37.67555,-121.2655,"water","South Delta",NA,NA,0,NA,NA,NA
2001-08-07,37.67555,-121.2655,"water","South Delta",0,0,0,0.008,NA,NA
2001-08-07,38.020542,-121.806266784668,"water","Confluence",9e-05,NA,NA,0,NA,NA
2001-08-07,38.05944,-121.8097,"water","Confluence",0.000332,NA,NA,0.00052,NA,NA
2001-08-07,38.0597,-121.811264038086,"water","Confluence",3.2e-05,NA,NA,0.00052,NA,NA
2001-08-08,38.116001,-122.040000915527,"water","NW Suisun",4.6e-05,NA,NA,0,NA,NA
2001-08-08,38.11708,-122.0397,"water","NW Suisun",6.65e-05,NA,NA,0.00081,NA,NA
2001-08-14,37.67555,-121.2655,"water","South Delta",0.007,0,0,0.006,NA,NA
2001-08-15,37.67555,-121.2655,"water","South Delta",NA,0,0,NA,NA,NA
2001-08-15,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-08-15,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-08-21,37.67555,-121.2655,"water","South Delta",0.006,0,0,0,NA,NA
2001-08-22,38.59372,-121.5072,"water","Sacramento River",0,0,0,0,NA,NA
2001-08-28,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2001-09-11,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2001-09-17,38.45602,-121.5013,"water","Sacramento River",0,NA,0,0,NA,NA
2001-09-19,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-09-19,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-10-10,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2001-10-17,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-10-17,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-11-08,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2001-11-14,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-11-14,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2001-12-04,37.67555,-121.2655,"water","South Delta",0,0,0,0.01,NA,NA
2001-12-19,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2001-12-19,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2002-01-16,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2002-01-16,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2002-01-17,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2002-01-24,38.45602,-121.5013,"water","Sacramento River",0,0,0,NA,NA,NA
2002-01-31,37.67555,-121.2655,"water","South Delta",0,0,0,0.03,NA,NA
2002-02-06,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2002-02-06,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2002-02-07,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2002-02-25,38.45602,-121.5013,"water","Sacramento River",0,0,0,0.0082,NA,NA
2002-02-28,37.67555,-121.2655,"water","South Delta",0,0,0,NA,NA,NA
2002-03-06,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2002-03-06,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2002-03-13,37.67555,-121.2655,"water","South Delta",NA,NA,0,NA,NA,NA
2002-03-21,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2002-03-27,37.67555,-121.2655,"water","South Delta",0.01,0,0,0.0058,NA,NA
2002-04-03,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2002-04-03,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2002-04-09,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-04-23,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-04-25,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2002-05-06,37.67555,-121.2655,"water","South Delta",0,0,0,0.0085,NA,NA
2002-05-08,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2002-05-08,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2002-05-20,37.67555,-121.2655,"water","South Delta",0.0086,0,0,0.01,NA,NA
2002-05-22,38.45602,-121.5013,"water","Sacramento River",0,0,0,0.01,NA,NA
2002-06-05,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2002-06-05,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2002-06-10,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-06-19,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2002-06-26,37.67555,-121.2655,"water","South Delta",0.03,0,0,0,NA,NA
2002-07-02,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-07-08,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-07-10,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-07-10,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2002-07-10,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
2002-07-15,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-07-17,38.45602,-121.5013,"water","Sacramento River",0,0,0,0,NA,NA
2002-07-22,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-07-25,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-07-29,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-07-29,38.056087,-121.975814819336,"water","SE Suisun",0,NA,NA,0,NA,NA
2002-07-29,38.056904,-122.104866027832,"water","NW Suisun",0,NA,NA,0,NA,NA
2002-07-29,38.06,-122.1,"water","NW Suisun",0,NA,NA,0.0007954,NA,NA
2002-07-29,38.06,-121.98,"water","SE Suisun",0,NA,NA,0.0011908,NA,NA
2002-07-29,38.077637,-122.061103820801,"water","NW Suisun",0,NA,NA,0.00136916,NA,NA
2002-07-29,38.08,-122.06,"water","NW Suisun",0,NA,NA,0.0013692,NA,NA
2002-07-29,38.1,-122.05,"water","NW Suisun",0,NA,NA,0.0011402,NA,NA
2002-07-29,38.10297,-122.05485534668,"water","NW Suisun",0,NA,NA,0.00114016,NA,NA
2002-07-30,38.020542,-121.806266784668,"water","Confluence",0.00092359,NA,NA,0,NA,NA
2002-07-30,38.05944,-121.8097,"water","Confluence",0.0006603,NA,NA,0.0007654,NA,NA
2002-07-30,38.0597,-121.811264038086,"water","Confluence",0,NA,NA,0,NA,NA
2002-08-05,37.67555,-121.2655,"water","South Delta",0,0,0,0,NA,NA
2002-08-06,37.67555,-121.2655,"water","South Delta",0.0063,0,0,0.0069,NA,NA
2002-08-07,38.434929,-121.525161743164,"water","Sacramento River",0,0,0,0,0,NA
2002-08-07,38.459202,-121.50309753418,"water","Sacramento River",0,0,0,0,0,NA
